date, time, scenario, factor, error, table, query, run, total_runs, time_original, time_distorted, tuple_amount_original, tuple_amount_distorted, tuple_amount_intersection, recall, precision
2025_09_10,22_16_15,duplication,1,0.1,part,Q17,19,50,178.41,195.18,1,1,1,1,1
2025_09_10,22_16_16,duplication,1,0.1,part,Q19,19,50,318.3,335.81,1,1,1,1,1
2025_09_10,22_16_18,duplication,1,0.1,part,Q20,19,50,463.68,494.97,172,172,172,1,1
2025_09_10,22_16_55,duplication,1,0.1,partsupp,Q2,19,50,272.04,318.5,514,515,514,1,0.998058252
2025_09_10,22_17_01,duplication,1,0.1,partsupp,Q9,19,50,3018.25,2646.55,175,175,54,0.308571429,0.308571429
2025_09_10,22_17_03,duplication,1,0.1,partsupp,Q11,19,50,199.79,351.49,1289,1284,1278,0.991466253,0.995327103
2025_09_10,22_17_05,duplication,1,0.1,partsupp,Q16,19,50,762.73,993.45,18231,18231,18231,1,1
2025_09_10,22_23_19,duplication,1,0.1,lineitem,Q1,19,50,16583.69,16733.83,4,4,0,0,0
2025_09_10,22_23_27,duplication,1,0.1,lineitem,Q3,19,50,2541.69,4784.31,11371,11371,11343,0.997537596,0.997537596
2025_09_10,22_23_31,duplication,1,0.1,lineitem,Q4,19,50,1610.41,1861.94,5,5,5,1,1
2025_09_10,22_23_35,duplication,1,0.1,lineitem,Q5,19,50,1577.63,2033.27,5,5,1,0.2,0.2
2025_09_10,22_23_46,duplication,1,0.1,lineitem,Q6,19,50,5190.38,5386.05,1,1,0,0,0
2025_09_10,22_23_51,duplication,1,0.1,lineitem,Q7,19,50,1683.66,2734.95,4,4,2,0.5,0.5
2025_09_10,22_24_02,duplication,1,0.1,lineitem,Q8,19,50,4797.88,5338.46,2,2,2,1,1
2025_09_10,22_24_08,duplication,1,0.1,lineitem,Q9,19,50,2589.81,2678.55,175,175,17,0.097142857,0.097142857
2025_09_10,22_24_15,duplication,1,0.1,lineitem,Q10,19,50,2789.5,2900.02,37302,37302,37191,0.997024288,0.997024288
2025_09_10,22_24_28,duplication,1,0.1,lineitem,Q12,19,50,6111.28,6411.3,2,2,0,0,0
2025_09_10,22_24_39,duplication,1,0.1,lineitem,Q14,19,50,5384.98,5832.18,1,1,0,0,0
2025_09_10,22_25_02,duplication,1,0.1,lineitem,Q15,19,50,11292.49,11043.09,1,1,1,1,1
2025_09_10,22_25_04,duplication,1,0.1,lineitem,Q17,19,50,676.54,684.7,1,1,1,1,1
2025_09_10,22_25_24,duplication,1,0.1,lineitem,Q18,19,50,6899.89,12673.04,697,779,696,0.99856528,0.893453145
2025_09_10,22_25_25,duplication,1,0.1,lineitem,Q19,19,50,294.75,331.91,1,1,0,0,0
2025_09_10,22_25_27,duplication,1,0.1,lineitem,Q20,19,50,477.25,495.52,187,187,187,1,1
2025_09_10,22_25_49,duplication,1,0.1,lineitem,Q21,19,50,9225.29,11518.35,438,438,433,0.988584475,0.988584475
2025_09_10,22_26_05,duplication,1,0.1,region,Q2,20,50,268.59,291.99,495,495,495,1,1
2025_09_10,22_26_08,duplication,1,0.1,region,Q5,20,50,1553.33,1473.74,5,5,5,1,1
2025_09_10,22_26_18,duplication,1,0.1,region,Q8,20,50,4783.09,4569.41,2,2,2,1,1
2025_09_10,22_26_20,duplication,1,0.1,nation,Q2,20,50,328.58,1244.73,482,482,482,1,1
2025_09_10,22_26_24,duplication,1,0.1,nation,Q5,20,50,1605.53,1505.03,5,5,5,1,1
2025_09_10,22_26_28,duplication,1,0.1,nation,Q7,20,50,1653.8,2521.8,4,4,0,0,0
2025_09_10,22_27_10,duplication,1,0.1,nation,Q8,20,50,4813.96,36273.74,2,2,0,0,0
2025_09_10,22_27_19,duplication,1,0.1,nation,Q9,20,50,2605.48,5601.07,175,175,168,0.96,0.96
2025_09_10,22_27_29,duplication,1,0.1,nation,Q10,20,50,2852.75,5639.82,37922,37922,36412,0.960181425,0.960181425
2025_09_10,22_27_30,duplication,1,0.1,nation,Q11,20,50,198.81,214.46,1217,1217,1217,1,1
2025_09_10,22_27_32,duplication,1,0.1,nation,Q20,20,50,483.56,485.63,187,187,187,1,1
2025_09_10,22_27_51,duplication,1,0.1,nation,Q21,20,50,10107.05,8924.57,393,393,393,1,1
2025_09_10,22_28_01,duplication,1,0.1,customer,Q3,20,50,2188.52,2233.45,11407,11407,11397,0.999123345,0.999123345
2025_09_10,22_28_05,duplication,1,0.1,customer,Q5,20,50,1567.5,1635.58,5,5,0,0,0
2025_09_10,22_28_08,duplication,1,0.1,customer,Q7,20,50,1625.78,1553.55,4,4,1,0.25,0.25
2025_09_10,22_28_17,duplication,1,0.1,customer,Q8,20,50,4805.88,3096.22,2,2,1,0.5,0.5
2025_09_10,22_28_26,duplication,1,0.1,customer,Q10,20,50,2816.88,5439.76,38097,38097,38064,0.99913379,0.99913379
2025_09_10,22_28_36,duplication,1,0.1,customer,Q13,20,50,4633.35,4935.99,42,49,14,0.333333333,0.285714286
2025_09_10,22_28_54,duplication,1,0.1,customer,Q18,20,50,7062.4,9502.6,823,823,822,0.998784933,0.998784933
2025_09_10,22_28_55,duplication,1,0.1,customer,Q22,20,50,381.87,458.59,7,7,3,0.428571429,0.428571429
2025_09_10,22_29_45,duplication,1,0.1,orders,Q3,20,50,2200.73,2788.97,11447,11447,11441,0.999475845,0.999475845
2025_09_10,22_29_48,duplication,1,0.1,orders,Q4,20,50,1603.86,1697.13,5,5,0,0,0
2025_09_10,22_29_52,duplication,1,0.1,orders,Q5,20,50,1577.96,1629.93,5,5,0,0,0
2025_09_10,22_29_56,duplication,1,0.1,orders,Q7,20,50,1634.57,1827.48,4,4,2,0.5,0.5
2025_09_10,22_30_06,duplication,1,0.1,orders,Q8,20,50,4825.83,4725.16,2,2,0,0,0
2025_09_10,22_30_47,duplication,1,0.1,orders,Q9,20,50,2654,37378.98,175,175,24,0.137142857,0.137142857
2025_09_10,22_30_54,duplication,1,0.1,orders,Q10,20,50,2815.38,2915.79,37857,37857,37802,0.998547164,0.998547164
2025_09_10,22_31_12,duplication,1,0.1,orders,Q12,20,50,6226.7,11259.93,2,2,0,0,0
2025_09_10,22_31_22,duplication,1,0.1,orders,Q13,20,50,4869.67,4882.31,42,42,8,0.19047619,0.19047619
2025_09_10,22_31_37,duplication,1,0.1,orders,Q18,20,50,6929.28,6875.74,756,756,756,1,1
2025_09_10,22_31_55,duplication,1,0.1,orders,Q21,20,50,9100.36,9055.85,380,380,376,0.989473684,0.989473684
2025_09_10,22_31_57,duplication,1,0.1,orders,Q22,20,50,404.89,445.11,7,7,7,1,1
2025_09_10,22_32_07,duplication,1,0.1,supplier,Q2,20,50,297.75,6003.28,491,492,491,1,0.99796748
2025_09_10,22_34_19,duplication,1,0.1,supplier,Q5,20,50,1601.4,129610.36,5,5,3,0.6,0.6
2025_09_10,22_36_03,duplication,1,0.1,supplier,Q7,20,50,1681.6,102549.01,4,4,0,0,0
2025_09_10,22_36_09,duplication,1,0.1,supplier,Q8,20,50,4800.01,418.86,2,2,0,0,0
2025_09_10,22_36_18,duplication,1,0.1,supplier,Q9,20,50,2597.36,5391.46,175,175,114,0.651428571,0.651428571
2025_09_10,22_36_19,duplication,1,0.1,supplier,Q11,20,50,188.52,190.39,1217,1217,1217,1,1
2025_09_10,22_36_41,duplication,1,0.1,supplier,Q15,20,50,10937.62,11031.72,1,1,1,1,1
2025_09_10,22_36_43,duplication,1,0.1,supplier,Q20,20,50,461.08,482.27,189,189,189,1,1
2025_09_10,22_37_08,duplication,1,0.1,supplier,Q21,20,50,6181.05,18159.55,0,0,0,X,0
2025_09_10,22_37_12,duplication,1,0.1,part,Q2,20,50,307.24,317.4,480,480,480,1,1
2025_09_10,22_37_18,duplication,1,0.1,part,Q8,20,50,4825.57,458.97,2,2,2,1,1
2025_09_10,22_37_24,duplication,1,0.1,part,Q9,20,50,2614.32,2517.9,175,175,70,0.4,0.4
2025_09_10,22_37_46,duplication,1,0.1,part,Q14,20,50,5329.37,16145.81,1,1,0,0,0
2025_09_10,22_37_48,duplication,1,0.1,part,Q16,20,50,784.82,823.02,18157,18157,18157,1,1
2025_09_10,22_37_50,duplication,1,0.1,part,Q17,20,50,542.95,634.88,1,1,1,1,1
2025_09_10,22_37_51,duplication,1,0.1,part,Q19,20,50,309.3,318.54,1,1,1,1,1
2025_09_10,22_37_53,duplication,1,0.1,part,Q20,20,50,444.2,463.12,190,190,190,1,1
2025_09_10,22_38_30,duplication,1,0.1,partsupp,Q2,20,50,286.23,308.99,479,479,479,1,1
2025_09_10,22_38_36,duplication,1,0.1,partsupp,Q9,20,50,2785.16,2680,175,175,63,0.36,0.36
2025_09_10,22_38_37,duplication,1,0.1,partsupp,Q11,20,50,218.5,379.01,514,515,511,0.994163424,0.99223301
2025_09_10,22_38_40,duplication,1,0.1,partsupp,Q16,20,50,848.85,986.86,18314,18314,18314,1,1
2025_09_10,22_45_18,duplication,1,0.1,lineitem,Q1,20,50,15640.53,16871.5,4,4,0,0,0
2025_09_10,22_45_26,duplication,1,0.1,lineitem,Q3,20,50,2585.24,4440.77,11436,11436,11406,0.997376705,0.997376705
2025_09_10,22_45_30,duplication,1,0.1,lineitem,Q4,20,50,1724.01,1848.17,5,5,5,1,1
2025_09_10,22_45_34,duplication,1,0.1,lineitem,Q5,20,50,1633.36,2038.93,5,5,0,0,0
2025_09_10,22_45_46,duplication,1,0.1,lineitem,Q6,20,50,5385.6,5758.58,1,1,0,0,0
2025_09_10,22_45_51,duplication,1,0.1,lineitem,Q7,20,50,1686.34,2657.72,4,4,0,0,0
2025_09_10,22_46_01,duplication,1,0.1,lineitem,Q8,20,50,4920.43,5303.83,2,2,1,0.5,0.5
2025_09_10,22_46_07,duplication,1,0.1,lineitem,Q9,20,50,2669.04,2603.03,175,175,30,0.171428571,0.171428571
2025_09_10,22_46_14,duplication,1,0.1,lineitem,Q10,20,50,2873.12,2959.27,37880,37880,37758,0.996779303,0.996779303
2025_09_10,22_46_28,duplication,1,0.1,lineitem,Q12,20,50,6302.4,6653.54,2,2,0,0,0
2025_09_10,22_46_40,duplication,1,0.1,lineitem,Q14,20,50,5470.75,5881.06,1,1,0,0,0
2025_09_10,22_47_03,duplication,1,0.1,lineitem,Q15,20,50,11446.93,11060.21,1,1,1,1,1
2025_09_10,22_47_03,duplication,1,0.1,lineitem,Q17,20,50,169.41,170.36,1,1,1,1,1
2025_09_10,22_47_24,duplication,1,0.1,lineitem,Q18,20,50,7148.11,12180.64,756,853,753,0.996031746,0.882766706
2025_09_10,22_47_25,duplication,1,0.1,lineitem,Q19,20,50,295.48,311.3,1,1,1,1,1
2025_09_10,22_47_26,duplication,1,0.1,lineitem,Q20,20,50,469.71,479.55,153,153,153,1,1
2025_09_10,22_47_49,duplication,1,0.1,lineitem,Q21,20,50,9150.69,12216.92,396,396,392,0.98989899,0.98989899
2025_09_10,22_48_03,duplication,1,0.1,region,Q2,21,50,276.21,280.95,474,474,474,1,1
2025_09_10,22_48_09,duplication,1,0.1,region,Q5,21,50,1583.07,3064.43,5,5,0,0,0
2025_09_10,22_48_19,duplication,1,0.1,region,Q8,21,50,4870.33,4638.79,2,2,2,1,1
2025_09_10,22_48_21,duplication,1,0.1,nation,Q2,21,50,316.41,1280.55,473,473,473,1,1
2025_09_10,22_48_25,duplication,1,0.1,nation,Q5,21,50,1551.61,1471.47,5,5,5,1,1
2025_09_10,22_48_28,duplication,1,0.1,nation,Q7,21,50,1662.64,1313.15,4,4,4,1,1
2025_09_10,22_49_09,duplication,1,0.1,nation,Q8,21,50,4840.16,35891.82,2,2,0,0,0
2025_09_10,22_49_18,duplication,1,0.1,nation,Q9,21,50,2646.49,5706.37,175,175,168,0.96,0.96
2025_09_10,22_49_28,duplication,1,0.1,nation,Q10,21,50,2815.32,5659.17,37293,37293,35808,0.960180195,0.960180195
2025_09_10,22_49_29,duplication,1,0.1,nation,Q11,21,50,231.66,227.16,665,665,665,1,1
2025_09_10,22_49_31,duplication,1,0.1,nation,Q20,21,50,465.77,479.64,180,180,180,1,1
2025_09_10,22_49_38,duplication,1,0.1,nation,Q21,21,50,6311.3,14.05,0,0,0,X,0
2025_09_10,22_49_48,duplication,1,0.1,customer,Q3,21,50,2352.67,2233.98,11402,11402,11391,0.999035257,0.999035257
2025_09_10,22_49_51,duplication,1,0.1,customer,Q5,21,50,1571.55,1613.57,5,5,1,0.2,0.2
2025_09_10,22_49_55,duplication,1,0.1,customer,Q7,21,50,1706.21,1658.06,4,4,0,0,0
2025_09_10,22_50_04,duplication,1,0.1,customer,Q8,21,50,4823.24,3133.6,2,2,1,0.5,0.5
2025_09_10,22_50_13,duplication,1,0.1,customer,Q10,21,50,2870.57,5440.45,37618,37618,37580,0.998989845,0.998989845
2025_09_10,22_50_23,duplication,1,0.1,customer,Q13,21,50,4734.95,4964.99,42,49,12,0.285714286,0.244897959
2025_09_10,22_50_41,duplication,1,0.1,customer,Q18,21,50,6945.34,9543.96,917,917,917,1,1
2025_09_10,22_50_42,duplication,1,0.1,customer,Q22,21,50,410.09,479.9,7,7,3,0.428571429,0.428571429
2025_09_10,22_51_32,duplication,1,0.1,orders,Q3,21,50,2195.03,2722.02,11506,11506,11498,0.999304711,0.999304711
2025_09_10,22_51_35,duplication,1,0.1,orders,Q4,21,50,1629.86,1710.23,5,5,0,0,0
2025_09_10,22_51_39,duplication,1,0.1,orders,Q5,21,50,1569.72,1588.6,5,5,3,0.6,0.6
2025_09_10,22_51_43,duplication,1,0.1,orders,Q7,21,50,1689.48,1794.23,4,4,1,0.25,0.25
2025_09_10,22_51_53,duplication,1,0.1,orders,Q8,21,50,4930.83,4813.1,2,2,0,0,0
2025_09_10,22_52_34,duplication,1,0.1,orders,Q9,21,50,2614.05,37367.97,175,175,27,0.154285714,0.154285714
2025_09_10,22_52_41,duplication,1,0.1,orders,Q10,21,50,2818.35,2860.16,37690,37690,37644,0.998779517,0.998779517
2025_09_10,22_52_59,duplication,1,0.1,orders,Q12,21,50,6377.17,11481,2,2,0,0,0
2025_09_10,22_53_09,duplication,1,0.1,orders,Q13,21,50,4798.63,4797.89,42,42,9,0.214285714,0.214285714
2025_09_10,22_53_24,duplication,1,0.1,orders,Q18,21,50,7002.39,6949.26,756,756,754,0.997354497,0.997354497
2025_09_10,22_53_43,duplication,1,0.1,orders,Q21,21,50,9103.36,9153.4,415,415,412,0.992771084,0.992771084
2025_09_10,22_53_44,duplication,1,0.1,orders,Q22,21,50,388.19,419.24,7,7,7,1,1
2025_09_10,22_53_55,duplication,1,0.1,supplier,Q2,21,50,280.87,5880.28,493,493,493,1,1
2025_09_10,22_56_18,duplication,1,0.1,supplier,Q5,21,50,1563.72,141269.31,5,5,2,0.4,0.4
2025_09_10,22_58_07,duplication,1,0.1,supplier,Q7,21,50,1661.15,106854.38,4,4,2,0.5,0.5
2025_09_10,22_58_14,duplication,1,0.1,supplier,Q8,21,50,5851.08,426.11,2,2,0,0,0
2025_09_10,22_58_23,duplication,1,0.1,supplier,Q9,21,50,2655.43,5497.39,175,175,126,0.72,0.72
2025_09_10,22_58_23,duplication,1,0.1,supplier,Q11,21,50,15.48,14.03,0,0,0,X,0
2025_09_10,22_58_46,duplication,1,0.1,supplier,Q15,21,50,11223.22,11007.09,1,1,1,1,1
2025_09_10,22_58_48,duplication,1,0.1,supplier,Q20,21,50,513.01,492.04,190,190,190,1,1
2025_09_10,23_00_19,duplication,1,0.1,supplier,Q21,21,50,9012.51,80941.93,402,402,402,1,1
2025_09_10,23_00_23,duplication,1,0.1,part,Q2,21,50,288.78,314.61,507,508,507,1,0.998031496
2025_09_10,23_00_29,duplication,1,0.1,part,Q8,21,50,4864.68,449.19,2,2,1,0.5,0.5
2025_09_10,23_00_35,duplication,1,0.1,part,Q9,21,50,2645.11,2467.31,175,175,45,0.257142857,0.257142857
2025_09_10,23_00_56,duplication,1,0.1,part,Q14,21,50,5326.26,15561.47,1,1,0,0,0
2025_09_10,23_00_59,duplication,1,0.1,part,Q16,21,50,770.51,820.67,18306,18306,18306,1,1
2025_09_10,23_01_00,duplication,1,0.1,part,Q17,21,50,523.54,631.01,1,1,1,1,1
2025_09_10,23_01_01,duplication,1,0.1,part,Q19,21,50,325.66,340.5,1,1,1,1,1
2025_09_10,23_01_03,duplication,1,0.1,part,Q20,21,50,483.29,488.65,193,193,193,1,1
2025_09_10,23_01_40,duplication,1,0.1,partsupp,Q2,21,50,260.23,308.08,468,468,468,1,1
2025_09_10,23_01_46,duplication,1,0.1,partsupp,Q9,21,50,2676.45,2719.43,175,175,58,0.331428571,0.331428571
2025_09_10,23_01_48,duplication,1,0.1,partsupp,Q11,21,50,227.81,404.09,741,745,734,0.990553306,0.985234899
2025_09_10,23_01_51,duplication,1,0.1,partsupp,Q16,21,50,779.01,1006.7,18250,18250,18250,1,1
2025_09_10,23_08_20,duplication,1,0.1,lineitem,Q1,21,50,16642.14,17141.03,4,4,0,0,0
2025_09_10,23_08_28,duplication,1,0.1,lineitem,Q3,21,50,2548.21,4434.13,11256,11256,11217,0.996535181,0.996535181
2025_09_10,23_08_32,duplication,1,0.1,lineitem,Q4,21,50,1573.87,1785.69,5,5,5,1,1
2025_09_10,23_08_36,duplication,1,0.1,lineitem,Q5,21,50,1585.57,1996.06,5,5,2,0.4,0.4
2025_09_10,23_08_47,duplication,1,0.1,lineitem,Q6,21,50,5078.93,5639.55,1,1,0,0,0
2025_09_10,23_08_52,duplication,1,0.1,lineitem,Q7,21,50,1643.73,2819.29,4,4,0,0,0
2025_09_10,23_09_03,duplication,1,0.1,lineitem,Q8,21,50,4870.81,5416.85,2,2,0,0,0
2025_09_10,23_09_09,duplication,1,0.1,lineitem,Q9,21,50,2554.38,2604.56,175,175,24,0.137142857,0.137142857
2025_09_10,23_09_16,duplication,1,0.1,lineitem,Q10,21,50,2858.03,2934.66,37302,37302,37191,0.997024288,0.997024288
2025_09_10,23_09_29,duplication,1,0.1,lineitem,Q12,21,50,6296.29,6743.44,2,2,0,0,0
2025_09_10,23_09_41,duplication,1,0.1,lineitem,Q14,21,50,5403.59,5978.07,1,1,0,0,0
2025_09_10,23_10_04,duplication,1,0.1,lineitem,Q15,21,50,11349.53,10957.77,1,1,1,1,1
2025_09_10,23_10_06,duplication,1,0.1,lineitem,Q17,21,50,622.2,627.62,1,1,1,1,1
2025_09_10,23_10_26,duplication,1,0.1,lineitem,Q18,21,50,7060.3,12496.82,917,1000,914,0.996728462,0.914
2025_09_10,23_10_27,duplication,1,0.1,lineitem,Q19,21,50,289.08,311.42,1,1,1,1,1
2025_09_10,23_10_29,duplication,1,0.1,lineitem,Q20,21,50,479.71,476.81,175,175,175,1,1
2025_09_10,23_10_50,duplication,1,0.1,lineitem,Q21,21,50,9286.26,11371.32,412,412,407,0.987864078,0.987864078
2025_09_10,23_11_06,duplication,1,0.1,region,Q2,22,50,265.9,275.11,454,454,454,1,1
2025_09_10,23_11_09,duplication,1,0.1,region,Q5,22,50,1550.03,1510.59,5,5,5,1,1
2025_09_10,23_11_19,duplication,1,0.1,region,Q8,22,50,5192.81,4708.72,2,2,2,1,1
2025_09_10,23_11_22,duplication,1,0.1,nation,Q2,22,50,308.2,1180.8,465,465,465,1,1
2025_09_10,23_11_25,duplication,1,0.1,nation,Q5,22,50,1612.82,1505.61,5,5,5,1,1
2025_09_10,23_11_30,duplication,1,0.1,nation,Q7,22,50,1655.35,2650.31,4,4,0,0,0
2025_09_10,23_12_12,duplication,1,0.1,nation,Q8,22,50,4854.39,36017.97,2,2,0,0,0
2025_09_10,23_12_21,duplication,1,0.1,nation,Q9,22,50,2602.31,5608.26,175,175,168,0.96,0.96
2025_09_10,23_12_30,duplication,1,0.1,nation,Q10,22,50,2840.38,5683.06,37302,37302,35784,0.959305131,0.959305131
2025_09_10,23_12_31,duplication,1,0.1,nation,Q11,22,50,14.07,15.45,0,0,0,X,0
2025_09_10,23_12_33,duplication,1,0.1,nation,Q20,22,50,468.94,474.55,191,191,191,1,1
2025_09_10,23_12_52,duplication,1,0.1,nation,Q21,22,50,9094.39,9121.18,415,415,415,1,1
2025_09_10,23_13_01,duplication,1,0.1,customer,Q3,22,50,2228.82,2257.18,11231,11231,11220,0.999020568,0.999020568
2025_09_10,23_13_05,duplication,1,0.1,customer,Q5,22,50,1591.76,1655.14,5,5,2,0.4,0.4
2025_09_10,23_13_09,duplication,1,0.1,customer,Q7,22,50,1674.2,1654.11,4,4,0,0,0
2025_09_10,23_13_17,duplication,1,0.1,customer,Q8,22,50,4860.61,3135.25,2,2,2,1,1
2025_09_10,23_13_27,duplication,1,0.1,customer,Q10,22,50,2894.59,5518.6,38271,38271,38232,0.998980952,0.998980952
2025_09_10,23_13_37,duplication,1,0.1,customer,Q13,22,50,4661.38,4970.07,42,50,11,0.261904762,0.22
2025_09_10,23_13_54,duplication,1,0.1,customer,Q18,22,50,7049.09,9623.05,917,917,916,0.998909487,0.998909487
2025_09_10,23_13_56,duplication,1,0.1,customer,Q22,22,50,400.93,476.65,7,7,3,0.428571429,0.428571429
2025_09_10,23_14_46,duplication,1,0.1,orders,Q3,22,50,2280,2844.89,11419,11419,11401,0.99842368,0.99842368
2025_09_10,23_14_50,duplication,1,0.1,orders,Q4,22,50,1635.45,1740.28,5,5,0,0,0
2025_09_10,23_14_54,duplication,1,0.1,orders,Q5,22,50,1784.42,1654.52,5,5,2,0.4,0.4
2025_09_10,23_14_56,duplication,1,0.1,orders,Q7,22,50,845.12,1012.85,0,0,0,X,0
2025_09_10,23_15_07,duplication,1,0.1,orders,Q8,22,50,5047.21,5011.16,2,2,1,0.5,0.5
2025_09_10,23_15_48,duplication,1,0.1,orders,Q9,22,50,2612.12,37828.94,175,175,30,0.171428571,0.171428571
2025_09_10,23_15_55,duplication,1,0.1,orders,Q10,22,50,2883.58,2982.05,38076,38076,38033,0.99887068,0.99887068
2025_09_10,23_16_13,duplication,1,0.1,orders,Q12,22,50,6170.8,11241.28,2,2,0,0,0
2025_09_10,23_16_23,duplication,1,0.1,orders,Q13,22,50,4591.61,4792.56,42,42,9,0.214285714,0.214285714
2025_09_10,23_16_38,duplication,1,0.1,orders,Q18,22,50,7006.52,6966.98,823,823,822,0.998784933,0.998784933
2025_09_10,23_16_58,duplication,1,0.1,orders,Q21,22,50,10513.46,9239.11,393,393,390,0.992366412,0.992366412
2025_09_10,23_17_00,duplication,1,0.1,orders,Q22,22,50,381.84,421.67,7,7,7,1,1
2025_09_10,23_17_10,duplication,1,0.1,supplier,Q2,22,50,273.16,6303.2,478,479,478,1,0.997912317
2025_09_10,23_19_30,duplication,1,0.1,supplier,Q5,22,50,1617.36,137764.24,5,5,3,0.6,0.6
2025_09_10,23_21_12,duplication,1,0.1,supplier,Q7,22,50,1744.1,99676.3,4,4,4,1,1
2025_09_10,23_21_18,duplication,1,0.1,supplier,Q8,22,50,4881.47,407.68,2,2,0,0,0
2025_09_10,23_21_26,duplication,1,0.1,supplier,Q9,22,50,2642.51,5146.29,175,175,126,0.72,0.72
2025_09_10,23_21_28,duplication,1,0.1,supplier,Q11,22,50,192.32,188.07,1289,1293,1242,0.963537626,0.960556845
2025_09_10,23_21_51,duplication,1,0.1,supplier,Q15,22,50,11307.02,11022.88,1,1,1,1,1
2025_09_10,23_21_52,duplication,1,0.1,supplier,Q20,22,50,445.87,465.57,198,198,198,1,1
2025_09_10,23_23_26,duplication,1,0.1,supplier,Q21,22,50,9133.18,83367.7,413,413,413,1,1
2025_09_10,23_23_30,duplication,1,0.1,part,Q2,22,50,287.33,304.39,475,476,475,1,0.99789916
2025_09_10,23_23_36,duplication,1,0.1,part,Q8,22,50,4904.66,451.69,2,2,1,0.5,0.5
2025_09_10,23_23_42,duplication,1,0.1,part,Q9,22,50,2663.62,2478.73,175,175,64,0.365714286,0.365714286
2025_09_10,23_24_03,duplication,1,0.1,part,Q14,22,50,5485.86,15688.45,1,1,0,0,0
2025_09_10,23_24_06,duplication,1,0.1,part,Q16,22,50,768.09,828.02,18131,18131,18131,1,1
2025_09_10,23_24_08,duplication,1,0.1,part,Q17,22,50,560.01,656.44,1,1,1,1,1
2025_09_10,23_24_09,duplication,1,0.1,part,Q19,22,50,309.16,323.44,1,1,1,1,1
2025_09_10,23_24_11,duplication,1,0.1,part,Q20,22,50,440.21,498.84,178,178,178,1,1
2025_09_10,23_24_47,duplication,1,0.1,partsupp,Q2,22,50,260.14,311.85,471,471,471,1,1
2025_09_10,23_24_53,duplication,1,0.1,partsupp,Q9,22,50,2681.09,2606.18,175,175,53,0.302857143,0.302857143
2025_09_10,23_24_55,duplication,1,0.1,partsupp,Q11,22,50,226.25,375.22,839,837,831,0.990464839,0.992831541
2025_09_10,23_24_58,duplication,1,0.1,partsupp,Q16,22,50,740.46,1013.07,18410,18410,18410,1,1
2025_09_10,23_31_15,duplication,1,0.1,lineitem,Q1,22,50,16523.08,17395.39,4,4,0,0,0
2025_09_10,23_31_23,duplication,1,0.1,lineitem,Q3,22,50,2542.19,4530.91,11581,11581,11559,0.998100337,0.998100337
2025_09_10,23_31_27,duplication,1,0.1,lineitem,Q4,22,50,1615.01,1784.42,5,5,5,1,1
2025_09_10,23_31_31,duplication,1,0.1,lineitem,Q5,22,50,1606.87,2026.34,5,5,2,0.4,0.4
2025_09_10,23_31_42,duplication,1,0.1,lineitem,Q6,22,50,5115.5,5732.8,1,1,0,0,0
2025_09_10,23_31_47,duplication,1,0.1,lineitem,Q7,22,50,1692.73,2662.07,4,4,0,0,0
2025_09_10,23_31_58,duplication,1,0.1,lineitem,Q8,22,50,4845.64,5421.49,2,2,2,1,1
2025_09_10,23_32_04,duplication,1,0.1,lineitem,Q9,22,50,2622.66,2623.12,175,175,28,0.16,0.16
2025_09_10,23_32_11,duplication,1,0.1,lineitem,Q10,22,50,3071.74,2993.5,38263,38263,38121,0.996288843,0.996288843
2025_09_10,23_32_25,duplication,1,0.1,lineitem,Q12,22,50,6278.3,6993.24,2,2,0,0,0
2025_09_10,23_32_37,duplication,1,0.1,lineitem,Q14,22,50,5380.74,6091.5,1,1,0,0,0
2025_09_10,23_33_00,duplication,1,0.1,lineitem,Q15,22,50,11311.55,11289.82,1,1,1,1,1
2025_09_10,23_33_02,duplication,1,0.1,lineitem,Q17,22,50,551.36,633.16,1,1,0,0,0
2025_09_10,23_33_22,duplication,1,0.1,lineitem,Q18,22,50,6857.8,12624.8,917,1006,912,0.994547437,0.906560636
2025_09_10,23_33_23,duplication,1,0.1,lineitem,Q19,22,50,294.78,324.45,1,1,1,1,1
2025_09_10,23_33_25,duplication,1,0.1,lineitem,Q20,22,50,472.7,529.96,174,174,174,1,1
2025_09_10,23_33_47,duplication,1,0.1,lineitem,Q21,22,50,9611.28,11450.84,390,390,387,0.992307692,0.992307692
2025_09_10,23_34_02,duplication,1,0.1,region,Q2,23,50,264.84,277.28,473,473,473,1,1
2025_09_10,23_34_07,duplication,1,0.1,region,Q5,23,50,1610.12,2948.59,5,5,0,0,0
2025_09_10,23_34_17,duplication,1,0.1,region,Q8,23,50,4846.68,4604.84,2,2,2,1,1
2025_09_10,23_34_20,duplication,1,0.1,nation,Q2,23,50,281.32,1212.51,461,461,461,1,1
2025_09_10,23_34_24,duplication,1,0.1,nation,Q5,23,50,1597.16,1480.33,5,5,5,1,1
2025_09_10,23_34_27,duplication,1,0.1,nation,Q7,23,50,1716.89,1391.06,4,4,4,1,1
2025_09_10,23_35_15,duplication,1,0.1,nation,Q8,23,50,4880.82,42561.47,2,2,2,1,1
2025_09_10,23_35_24,duplication,1,0.1,nation,Q9,23,50,2676.92,5803.74,175,175,168,0.96,0.96
2025_09_10,23_35_34,duplication,1,0.1,nation,Q10,23,50,2863.04,5702.1,37728,37728,36209,0.959738126,0.959738126
